domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
large_objects,3.0,0.0,DeformableTransformer,model.23.m.1,0.33332576998509467,1.4410234862874517e-07,128,1.0,0.0,4.6042137768154134e-05,1.8122138754414284e-07,0.0,0.0
large_objects,3.0,0.0,LocalConvTransformer,model.23.m.1,0.33337181550450623,1.1605999699448722e-07,128,1.0,0.0,4.6042137768154134e-05,1.8122138754414284e-07,1.0,0.0
large_objects,3.0,0.0,WindowTransformer,model.23.m.1,0.3333024149760604,1.8695666092925664e-07,128,1.0,0.0,4.6042137768154134e-05,1.8122138754414284e-07,0.0,0.0
small_objects,2.983289111405611,0.002454628533763215,DeformableTransformer,model.14.m.0,0.31608877750113606,0.0014167605979471946,128,0.994915219489485,0.0007489817791519891,0.051798106025671586,0.004118639763525894,0.006655273437500001,0.0044840801648323835
small_objects,2.983289111405611,0.002454628533763215,LocalConvTransformer,model.14.m.0,0.3393684213515371,0.0014852736500012074,128,0.994915219489485,0.0007489817791519891,0.051798106025671586,0.004118639763525894,0.5139111328125001,0.032976634953258796
small_objects,2.983289111405611,0.002454628533763215,WindowTransformer,model.14.m.0,0.34454277786426246,0.002211665187235124,128,0.994915219489485,0.0007489817791519891,0.051798106025671586,0.004118639763525894,0.47943359375,0.033864674449431
small_objects,2.9975327979773283,0.0005690899924269495,DeformableTransformer,model.14.m.1,0.3375470738392323,0.0008693113583501922,128,0.9992511067539454,0.0001728104689552587,0.015716042144049425,0.0020341693311896705,0.47139160156249993,0.038606558778043365
small_objects,2.9975327979773283,0.0005690899924269495,LocalConvTransformer,model.14.m.1,0.3303743975702673,0.0006339206996587815,128,0.9992511067539454,0.0001728104689552587,0.015716042144049425,0.0020341693311896705,0.1484326171875,0.028095949136133037
small_objects,2.9975327979773283,0.0005690899924269495,WindowTransformer,model.14.m.1,0.33207850414328277,0.0005552116241497488,128,0.9992511067539454,0.0001728104689552587,0.015716042144049425,0.0020341693311896705,0.38017578125,0.04375449481269297
small_objects,2.9917852859944105,0.0014671669522469842,DeformableTransformer,model.20.m.0,0.34026962774805725,0.0016566262551773047,128,0.9975040340796113,0.00044638049006764284,0.032999775066855364,0.0031702425769875365,0.5142578125000001,0.04133221867610032
small_objects,2.9917852859944105,0.0014671669522469842,LocalConvTransformer,model.20.m.0,0.3346828226931393,0.0017583893292729587,128,0.9975040340796113,0.00044638049006764284,0.032999775066855364,0.0031702425769875365,0.4194140625,0.041518583230222124
small_objects,2.9917852859944105,0.0014671669522469842,WindowTransformer,model.20.m.0,0.325047533493489,0.00030105076598893724,128,0.9975040340796113,0.00044638049006764284,0.032999775066855364,0.0031702425769875365,0.066328125,0.029777719832539174
small_objects,2.9990850407630205,0.00029670584129110175,DeformableTransformer,model.20.m.1,0.3376116934232414,0.0014875931031410336,128,0.9997223513200879,9.00525163016788e-05,0.009606738542061066,0.0018566240376273876,0.45970703124999995,0.05652197685409702
